category;criteria_txt;danger;date_inscribed;extension;http_url;id_number;image_url;iso_code;justification;latitude;location;longitude;region;revision;secondary_dates;short_description;site;states;transboundary;unique_number
Mixed;(iii)(iv)(v)(vii)(viii);;1997;1;https://whc.unesco.org/fr/list/773;773;https://whc.unesco.org/uploads/sites/site_773.jpg;fr,es;Ce paysage de montagne exceptionnel, qui rayonne des deux côtés des frontières nationales actuelles de France et d'Espagne, est centré sur le pic du Mont-Perdu, massif calcaire qui culmine à 3 352 m. Le site, d'une superficie totale de 30 639 ha, comprend deux des canyons les plus grands et les plus profonds d'Europe sur le versant sud, du côté espagnol, et trois cirques importants sur le versant nord, plus abrupt, du côté français – formes géologiques terrestres classiques. Ce site est également un paysage pastoral qui reflète un mode de vie agricole autrefois répandu dans les régions montagneuses d'Europe. Il est resté inchangé au XXe siècle en ce seul endroit des Pyrénées, et présente des témoignages inestimables sur la société européenne d'autrefois à travers son paysage de villages, de fermes, de champs, de hauts pâturages et de routes de montagne.;42.6854200000;"Espagne: Communauté autonome d'Aragon, Province de Huesca, Communes de Torla, Fanlo, Tella-Sin, Puértolas, Bielsa, et Broto<br>

France: Région Midi-Pyrénées, Département des Hautes-Pyrénéest; 1999 Extension: Commune de Gèdre";-0.0005000000;Europe et Amérique du nord;0;1999;Ce paysage de montagne exceptionnel, qui rayonne des deux côtés des frontières nationales actuelles de France et d'Espagne, est centré sur le pic du Mont-Perdu, massif calcaire qui culmine à 3 352 m. Le site, d'une superficie totale de 30 639 ha, comprend deux des canyons les plus grands et les plus profonds d'Europe sur le versant sud, du côté espagnol, et trois cirques importants sur le versant nord, plus abrupt, du côté français – formes géologiques terrestres classiques. Ce site est également un paysage pastoral qui reflète un mode de vie agricole autrefois répandu dans les régions montagneuses d'Europe. Il est resté inchangé au XXe siècle en ce seul endroit des Pyrénées, et présente des témoignages inestimables sur la société européenne d'autrefois à travers son paysage de villages, de fermes, de champs, de hauts pâturages et de routes de montagne.;Pyrénées - Mont Perdu;France,Espagne;1;915
Cultural;(i)(iii);;2006;0;https://whc.unesco.org/fr/list/1226;1226;https://whc.unesco.org/uploads/sites/site_1226.jpg;gm,sn;;13.6911111111;Région « Central River » - Gambie, Région de Kaolack  - Sénégal;-15.5225000000;Afrique;0;;Ces quatre grands groupes de cercles mégalithiques constituent une concentration extraordinaire - plus de 1 000 monuments - sur une bande de 100 km de large qui longe sur 350 km le fleuve Gambie. Les quatre groupes, Sine Ngayène, Wanar, Wassu et Kerbatch rassemblent 93 cercles et de nombreux tumuli, monticules funéraires. Certains ont été fouillés et ont révélé un matériel archéologique que l’on peut dater entre le IIIe siècle av. J.-C et le XVIe siècle de notre ère. Les cercles de pierres de latérite soigneusement taillées et leurs tumuli associés présentent un vaste paysage sacré qui s’est constitué sur plus de 1 500 ans et rendent compte d’une société prospère, pérenne et hautement organisée.;Cercles mégalithiques de Sénégambie;Gambie,Sénégal;1;1403
Natural;(viii);;1995;0;https://whc.unesco.org/fr/list/725;725;https://whc.unesco.org/uploads/sites/site_725.jpg;hu,sk;;48.4757300000;;20.4868700000;Europe et Amérique du nord;0;2000;La variété de leurs formes et leur concentration dans une aire restreinte font des 712 grottes actuellement identifiées un système karstique typique de la zone tempérée. Présentant une combinaison extrêmement rare d'effets climatiques tropicaux et glaciaires, elles permettent d'étudier l'histoire géologique sur plusieurs dizaines de millions d'années.;Grottes du karst d'Aggtelek et du karst de Slovaquie;Hongrie,Slovaquie;1;1624
Cultural;(ii)(iv);;2008;0;https://whc.unesco.org/fr/list/1276;1276;https://whc.unesco.org/uploads/sites/site_1276.jpg;it,ch;;46.4983333333;;9.8463888889;Europe et Amérique du nord;0;;"Le chemin de fer rhétique dans le paysage de l’Albula et de la Bernina rassemble deux lignes ferroviaires historiques qui traversent les Alpes suisses par deux cols. Ouverte en 1904, la ligne de l’Albula, dans le nord de la partie nord-ouest du site, fait 67 km de long. Elle comporte un ensemble impressionnant d’ouvrages avec 42 tunnels et galeries couvertes et 144 viaducs et ponts. Les 61 km de la ligne de la Bernina totalisent 13 tunnels et galeries ainsi que 52 viaducs et ponts. Le bien montre une utilisation exemplaire du chemin de fer pour désenclaver les Alpes centrales au début du XXème siècle; ces deux lignes ferroviaires ont eu un impact socio-économique durable sur la vie en montagne. Les deux lignes présentent un ensemble technique, architectural et environnemental exceptionnel. Elles incarnent des réalisations architecturales et de génie civil en harmonie avec les paysages qu’elles traversent.";Chemin de fer rhétique dans les paysages de l’Albula et de la Bernina;Italie,Suisse;1;1503
Natural;(viii);;2003;1;https://whc.unesco.org/fr/list/1090;1090;https://whc.unesco.org/uploads/sites/site_1090.jpg;it,ch;;45.8888888889;"                                                                        
            
            
            
            
            
            ";8.9138888889;Europe et Amérique du nord;0;2010;La montagne boisée, de forme pyramidale, du Monte San Giorgio, près du lac de Lugano, est considérée comme le meilleur témoin de la vie marine du Trias (il y a 245 à 230 millions d’années). La séquence témoigne de la vie dans un lagon tropical abrité et en partie séparé de la haute mer par un récif. Des formes de vie marine diverses ont prospéré dans ce lagon, notamment des reptiles, des poissons, des bivalves, des ammonites, des échinodermes et des crustacés. Comme le lagon était proche de la terre, on trouve aussi quelques fossiles terrestres de reptiles, d’insectes et de plantes, notamment. Il en résulte une ressource fossilifère très riche.;Monte San Giorgio;Italie,Suisse;1;1643
Natural;(x);;2016;0;https://whc.unesco.org/fr/list/1490;1490;https://whc.unesco.org/uploads/sites/site_1490.jpg;kz,kg,uz;;0E-10;;0E-10;Asie et pacifique;0;;Ce bien transnational se trouve dans le système de montagnes du Tien Shan, l'une des plus grandes chaînes de montagnes du monde. Le Tien Shan occidental varie en altitude de 700 à 4 503 m. Ce site comprend une grande diversité de paysages qui abritent une biodiversité́ exceptionnellement riche. Il est important au plan mondial comme centre d’origine d’un certain nombre d’espèces d’arbres fruitiers cultivés, et pour sa grande diversité de types de forêts et d’associations uniques de communautés de plantes.;Tien Shan occidental;Kazakhstan,Kirghizistan,Ouzbékistan;1;2079
Mixed;(i)(iii)(vii)(x);;2000;1;https://whc.unesco.org/fr/list/985;985;https://whc.unesco.org/uploads/sites/site_985.jpg;ls,za;;-29.7652777778;;29.1230555556;Afrique;0;2013;Le Parc Maloti-Drakensberg est un site transfrontalier composé de l’uKhahlamba / Parc national de Drakensberg en Afrique du Sud et du Parc national de Sehlathebe au Lesotho. Le site offre une beauté naturelle exceptionnelle qui s’exprime tant à travers ses contreforts de basalte vertigineux, ses arrière-plans incisifs et spectaculaires et ses remparts de grès dorés que par ses grottes, falaises, piliers et bassins dans la roche. La diversité des habitats du site protège un grand nombre d’espèces de plantes endémiques et capitales au niveau mondial. Le site accueille des espèces menacées tel le vautour du Cap (Gyps coprotheres) et le gypaète barbu (Gypaetus barbatus). Le Parc national de Sehlathebe au Lesotho accueille également le poisson Cyprinidé (Pseudobarbus quathlambae), une espèce de poisson en voie d’extinction vivant exclusivement dans ce parc. Ce bien naturel spectaculaire compte également de nombreuses grottes et abris rocheux où l’on trouve le plus important et le plus dense groupe de peintures rupestres d’Afrique, au sud du Sahara. Ces peintures représentent la vie spirituelle du peuple San, qui a vécu sur ces terres pendant plus de quatre millénaires.;Parc Maloti-Drakensberg;Lesotho,Afrique du Sud;1;1885
Cultural;(v);;2000;0;https://whc.unesco.org/fr/list/994;994;https://whc.unesco.org/uploads/sites/site_994.jpg;lt,ru;L'occupation humaine de cette étroite péninsule de dunes de sable, longue de 98 km et large de 0,4 à 4 km, remonte aux temps préhistoriques. Depuis cette période, elle a été sous la menace des forces naturelles du vent et des vagues. Elle ne doit sa préservation actuelle qu'aux efforts incessants des habitants pour combattre l'érosion de l'isthme, efforts remarquablement illustrés par les projets continus de stabilisation et de reboisement.;55.2745800000;"Région de Klaïpeda, Néringa et Klaïpeda (Lituanie) ; Région de

Kaliningrad, district de Zelenogradsk (Fédération de Russie)";20.9623900000;Europe et Amérique du nord;0;;L'occupation humaine de cette étroite péninsule de dunes de sable, longue de 98 km et large de 0,4 à 4 km, remonte aux temps préhistoriques. Depuis cette période, elle a été sous la menace des forces naturelles du vent et des vagues. Elle ne doit sa préservation actuelle qu'aux efforts incessants des habitants pour combattre l'érosion de l'isthme, efforts remarquablement illustrés par les projets continus de stabilisation et de reboisement.;Isthme de Courlande;Lituanie,Fédération de Russie;1;1158
Cultural;(iii)(iv);;2013;0;https://whc.unesco.org/fr/list/1424;1424;https://whc.unesco.org/uploads/sites/site_1424.jpg;pl,ua;;49.5338888889;;21.0322222222;Europe et Amérique du nord;0;;Situé aux confins orientaux de l’Europe centrale, ce bien transnational se compose d’une sélection de 16 tserkvas (églises). Elles ont été construites en rondins de bois disposés horizontalement entre le XVIe et le XIXe siècle par des communautés de confessions orthodoxe et grecque-catholique. Les tsverkvas témoignent d’une tradition de construction distincte  ancrée dans la tradition ecclésiastique de l’Eglise orthodoxe imbriquées avec des éléments de la tradition locale et des références symboliques à la cosmogonie de leurs communautés. Les tserkvas sont construites sur un plan en trois parties surmontées de coupoles et de dômes ouverts sur un espace quadrilatère ou octogonal. Elles se caractérisent également par la présence d’iconostase, de décoration intérieure polychrome ainsi que d’autres éléments de mobilier historique. Certaines comportaient également des clochers en bois,  des enclos paroissiaux, des loges et des cimetières.;<em>Tserkvas</em> en bois de la région des Carpates en Pologne et en Ukraine;Pologne,Ukraine;1;1894
Cultural;(i)(iii);;1998;1;https://whc.unesco.org/fr/list/866;866;https://whc.unesco.org/uploads/sites/site_866.jpg;pt,es;;40.6975000000;"                                                                                                
            
            
            
            
            
            
            
            ";-6.6611111111;Europe et Amérique du nord;0;2010;"Les sites d'art rupestre préhistorique de la vallée de Côa (Portugal) et de Siega Verde (Espagne) se trouvent sur les berges escarpées des rivières Côa et Agueda, deux affluents du Douro, documentant une occupation humaine continue depuis la fin du Paléolithique. Des centaines de parois ont été gravées de  milliers de figures animales par l'homme durant plusieurs millénaires (5 000 à Côa, environ 440 à Siega Verde) représentant l'ensemble d'art paléolithique en plein air le plus remarquable de la Péninsule Ibérique.
Les Vallées de Côa et de Siega Verde offrent la meilleure illustration des thèmes iconographiques et de l'organisation de l'art rupestre Paléolithique, qui adopta les mêmes modes d'expression dans les grottes et en plein air. Elles contribuent ainsi à une meilleure compréhension de ce phénomène artistique, formant ensemble un lieu unique de l'ère préhistorique, riche en témoignages matériels d'occupation au paléolithique supérieur.";Sites d’art rupestre préhistorique de la vallée de Côa et de Siega Verde;Portugal,Espagne;1;1642
Cultural;(i)(ii)(iii)(iv)(vi);;1980;0;https://whc.unesco.org/fr/list/91;91;https://whc.unesco.org/uploads/sites/site_91.jpg;va,it;;41.8902222200;"          
          ";12.4923055600;Europe et Amérique du nord;0;1990;Fondée selon la légende par Romulus et Remus en 753 av. J.-C., la ville de Rome a d’abord été le centre de la République romaine, puis de l’Empire romain, et enfin la capitale du monde chrétien au IVe siècle. Le site du patrimoine mondial, étendu en 1990 jusqu’aux murs d’Urbain VIII, comporte quelques-uns des principaux monuments de l’Antiquité tels que les forums et le mausolée d’Auguste, les colonnes de Trajan et de Marc Aurèle, le mausolée d’Hadrien, le Panthéon, ainsi que les édifices religieux et publics de la Rome papale.;Centre historique de Rome, les biens du Saint-Siège situés dans cette ville bénéficiant des droits d'extra-territorialité et Saint-Paul-hors-les-Murs;Saint-Siège,Italie;1;2114
Cultural;(ii)(iv);;2012;0;https://whc.unesco.org/fr/list/1313;1313;https://whc.unesco.org/uploads/sites/site_1313.jpg;si,es;;38.7752777778;;-4.8388888889;Europe et Amérique du nord;1;;Le bien inclut les sites miniers d'Almadén (Espagne), où le mercure (vif-argent) a été extrait depuis l'Antiquité, et d’Idrija (Slovénie), où du mercure a été trouvé pour la première fois en 1490 après J.-C. La partie espagnole du bien comprend des bâtiments liés à l'histoire minière du site, notamment le château Retamar, des édifices religieux et des puits traditionnels. Le site d'Idrija présente notamment des entrepôts de mercure et des infrastructures, ainsi que des cités de mineurs et un théâtre des mineurs. Le site témoigne du commerce intercontinental du mercure qui a généré d'importants échanges entre l'Europe et l'Amérique pendant des siècles. Les deux sites sont les deux plus grandes mines de mercure au monde et sont restés en fonctionnement jusqu'à une période récente.;Patrimoine du mercure. Almadén et Idrija;Slovénie,Espagne;1;1841
