category;criteria_txt;danger;date_inscribed;extension;http_url;id_number;image_url;iso_code;justification;latitude;location;longitude;region;revision;secondary_dates;short_description;site;states;transboundary;unique_number
Cultural;(i)(iii);;2006;0;https://whc.unesco.org/en/list/1226;1226;https://whc.unesco.org/uploads/sites/site_1226.jpg;gm,sn;;13.6911111111;Central  River Division - Gambia, Kaolack Region - Senegal;-15.5225000000;Africa;0;;El Sitio está compuesto por los cuatro vastos conjuntos megalíticos de Sine Ngayene, Wanar, Wassu y Kerbatch, que poseen una extraordinaria concentración de más de 1.000 monumentos diseminados en una faja de 100 km de anchura, a lo largo de 350 km del curso del Río Gambia. Los cuatro conjuntos comprenden 93 círculos de piedra y numerosos túmulos funerarios. Algunos de ellos han sido objeto de excavaciones que han permitido encontrar materiales cuya datación se extiende desde el siglo III a.C. hasta el siglo XVI d.C. Los círculos de piedra formados por pilares de laterita trabajados con esmero y los túmulos funerarios conexos componen un vasto paisaje sagrado que se ha ido creando a lo largo de más de 1.500 años. Ese paisaje atestigua la existencia de una sociedad próspera y dotada de un alto grado de organización, que perduró a través de los siglos.;Círculos Megalíticos de Senegambia;Gambia,Senegal;1;1403
Natural;(viii);;1995;0;https://whc.unesco.org/en/list/725;725;https://whc.unesco.org/uploads/sites/site_725.jpg;hu,sk;;48.4757300000;Districts of Rožnava and Spišská  Nová Ves, Region of Košice (SK);20.4868700000;Europe and North America;0;2000;Las 712 grutas descubiertas hasta hoy presentan una gran variedad de formas y se concentran en un área reducida, formando un sistema cárstico característico de la zona templada. La extraordinaria conjunción de efectos climáticos tropicales y glaciares que han dejado su huella en estas formaciones posibilita el estudio de un periodo de varias decenas de millones de años de la evolución geológica del planeta.;Grutas del karst de Aggtelek y del karst de Eslovaquia;Hungría,Eslovaquia;1;1624
Cultural;(ii)(iv);;2008;0;https://whc.unesco.org/en/list/1276;1276;https://whc.unesco.org/uploads/sites/site_1276.jpg;it,ch;;46.4983333333;;9.8463888889;Europe and North America;0;;Este sitio agrupa dos líneas ferroviarias históricas que cruzan los Alpes suizos por dos puertos de montaña. Inaugurada en 1904, la línea del Albula está situada en la parte nordeste del sitio y tiene 67 km de longitud. Comprende un conjunto impresionante de obras de ingeniería formado por 42 túneles y galerías cubiertas y 144 puentes y viaductos. La línea del Bernina tiene 61 km y cuenta con 13 túneles y galerías y 52 puentes y viaductos. El sitio es un ejemplo notable de la utilización del ferrocarril, a principios del siglo XX, para acabar con el aislamiento de las poblaciones de los Alpes centrales e inducir un cambio socioeconómico duradero en la vida de los montañeses. Este ferrocarril es una realización excepcional en el plano técnico, arquitectónico y ambiental, que encarna los logros que pueden alcanzar la arquitectura y la ingeniería civil en perfecta armonía con el paisaje circundante.;Ferrocarril rético en el paisaje de los ríos Albula y Bernina;Italia,Suiza;1;1503
Natural;(viii);;2003;1;https://whc.unesco.org/en/list/1090;1090;https://whc.unesco.org/uploads/sites/site_1090.jpg;it,ch;;45.8888888889;;8.9138888889;Europe and North America;0;2010;Situada en el cantón suizo de Tesino, al sur del lago de Lugano, esta montaña boscosa de 1.096 metros de altura y forma piramidal se considera uno de los mejores exponentes de lo que fue la vida marina en el Periodo Triásico (245-230 millones de años atrás). El sitio se inscribió en la Lista del Patrimonio Mundial en 2003 y su extensión actual abarca la zona italiana contigua, situada al otro lado de la frontera. La ampliación del sitio se debe a la cantidad y variedad excepcionales de los yacimientos fosilíferos del Periodo Triásico que se hallan en esa zona.;Monte San Giorgio;Italia,Suiza;1;1643
Natural;(x);;2016;0;https://whc.unesco.org/en/list/1490;1490;https://whc.unesco.org/uploads/sites/site_1490.jpg;kz,kg,uz;;0E-10;;0E-10;Asia and the Pacific;0;;Este sitio transnacional de Asia Central se encuentra en la cadena montañosa de Tien-Shan, una de las siete mayores del mundo. Los diferentes elementos de su sistema montañoso tienen altitudes que varían entre 700 y 4.503 metros. Se trata de un sitio con gran diversidad de paisajes que albergan una biodiversidad excepcionalmente rica. La región de Tien-Shan occidental es importante en el plano mundial como centro de origen de varias especies de árboles frutales cultivados así como por su gran diversidad de tipos de bosque y por sus asociaciones únicas de plantas.;Tien-Shan occidental;Kazajstán,Kirguistán,Uzbekistán;1;2079
Mixed;(i)(iii)(vii)(x);;2000;1;https://whc.unesco.org/en/list/985;985;https://whc.unesco.org/uploads/sites/site_985.jpg;ls,za;;-29.7652777778;;29.1230555556;Africa;0;2013;;Parque Maloti-Drakensberg ;Lesotho,Sudáfrica;1;1885
Cultural;(v);;2000;0;https://whc.unesco.org/en/list/994;994;https://whc.unesco.org/uploads/sites/site_994.jpg;lt,ru;La ocupación humana de esta estrecha península de dunas de arena –de 98 km. de largo y 0,4 a 4 km de ancho– data de los tiempos prehistóricos. Sometido a los continuos embates del viento y las olas, el istmo debe su estado de conservación actual a los denodados esfuerzos realizados por sus habitantes para contrarrestar la erosión. Esta labor incesante la ilustran los continuos proyectos de estabilización y repoblación forestal que se llevan a cabo.;55.2745800000;"Klaipeda Region, Neringa and Klaipeda (Lithuania);

 Kaliningrad Region, Zelenogradsk District (Russian

Federation)";20.9623900000;Europe and North America;0;;La ocupación humana de esta estrecha península de dunas de arena –de 98 km. de largo y 0,4 a 4 km de ancho– data de los tiempos prehistóricos. Sometido a los continuos embates del viento y las olas, el istmo debe su estado de conservación actual a los denodados esfuerzos realizados por sus habitantes para contrarrestar la erosión. Esta labor incesante la ilustran los continuos proyectos de estabilización y repoblación forestal que se llevan a cabo.;Istmo de Curlandia;Lituania,Federación de Rusia;1;1158
Cultural;(iii)(iv);;2013;0;https://whc.unesco.org/en/list/1424;1424;https://whc.unesco.org/uploads/sites/site_1424.jpg;pl,ua;;49.5338888889;;21.0322222222;Europe and North America;0;;;Tserkvas de madera de la región de los Cárpatos en Polonia y Ucrania;Polonia,Ucrania;1;1894
Cultural;(i)(iii);;1998;1;https://whc.unesco.org/en/list/866;866;https://whc.unesco.org/uploads/sites/site_866.jpg;pt,es;;40.6975000000;;-6.6611111111;Europe and North America;0;2010;Los sitios de arte rupestre prehistórico del Valle del Côa, inscritos en la Lista del Patrimonio Mundial en 1998, poseen una extraordinaria concentración de petroglifos del Paleolítico Superior (22.000-10.000 a.C.), que es única en su género en el mundo y constituye uno de los ejemplos más notables de las primeras creaciones artísticas del ser humano. La zona arqueológica de Siega Verde, ubicada en la comunidad de Castilla y León, completa esos sitios con sus 645 grabados ejecutados en una escarpadura formada por la erosión fluvial. Esos grabados son esencialmente figurativos y representan animales, aunque también se han identificado algunas figuras geométricas y esquemáticas. Los sitios del Valle del Côa y el sitio de Siega Verde forman el conjunto más importante de arte rupestre paleolítico al aire libre de la Península Ibérica.;Sitios de arte rupestre prehistórico del Valle del Côa y de Siega Verde;Portugal,España;1;1642
Cultural;(i)(ii)(iii)(iv)(vi);;1980;0;https://whc.unesco.org/en/list/91;91;https://whc.unesco.org/uploads/sites/site_91.jpg;va,it;;41.8902222200;"Province of Roma, Lazio region (IT) / Vatican City State (VA)
";12.4923055600;Europe and North America;0;1990;Fundada por Rómulo y Remo en el año 753 a.C. según reza la leyenda, Roma fue en un principio la capital de la República y el Imperio romanos y, a partir del siglo IV, la del orbe cristiano. El sitio del Patrimonio Mundial, ampliado en 1990 hasta las murallas de Urbano VIII, comprende algunos de los principales monumentos de la Antigüedad como los foros, los mausoleos de Augusto y Adriano, las columnas de Trajano y Marco Aurelio y el Panteón, y también los edificios públicos y religiosos de la Roma papal.;Centro Histórico de Roma, los bienes de la Santa Sede beneficiarios del derecho de extraterritorialidad situados en la ciudad y San Pablo Extramuros;Santa Sede,Italia;1;2114
Natural;(vii)(viii);;1989;0;https://whc.unesco.org/en/list/509;509;https://whc.unesco.org/uploads/sites/site_509.jpg;zm,zw;;-17.9245300000;Livingstone District of Southern Province of the Republic of Zambia and Hwange District of Matabeleland North Province of Zimbabwe;25.8553900000;Africa;0;;Estas cataratas figuran entre las más espectaculares del planeta. El río Zambeze, que tiene más de dos kilómetros de ancho en este lugar, se precipita con estruendo por una serie de desfiladeros basálticos, levantando una nube de rocío iridiscente que puede verse a más de 20 kilómetros de distancia.;Mosi-oa-Tunya – Cataratas Victoria;Zambia,Zimbabwe;1;593
Cultural;(i)(ii)(iii)(iv)(vi);Y 2003;2003;0;https://whc.unesco.org/en/list/208;208;https://whc.unesco.org/uploads/sites/site_208.jpg;af;Este sitio es un exponente de las creaciones artísticas y religiosas características de la antigua Bactriana entre el siglo I y el XIII, en las que confluyeron distintas influencias culturales que desembocaron en la afirmación de la escuela de arte búdico del Gandhara. El sitio comprende varios conjuntos monásticos y santuarios budistas, así como edificios fortificados de la época islámica. El valle fue escenario de la trágica destrucción de las dos monumentales estatuas de Buda en pie, perpetrada por los talibanes en marzo de 2001, que causó una honda conmoción en el mundo entero.;34.8469400000;Bamiyan Province, Bamiyan District;67.8252500000;Asia and the Pacific;0;;Este sitio es un exponente de las creaciones artísticas y religiosas características de la antigua Bactriana entre el siglo I y el XIII, en las que confluyeron distintas influencias culturales que desembocaron en la afirmación de la escuela de arte búdico del Gandhara. El sitio comprende varios conjuntos monásticos y santuarios budistas, así como edificios fortificados de la época islámica. El valle fue escenario de la trágica destrucción de las dos monumentales estatuas de Buda en pie, perpetrada por los talibanes en marzo de 2001, que causó una honda conmoción en el mundo entero.;Paisaje cultural y vestigios arqueológicos del Valle de Bamiyán;Afganistán;0;230
Cultural;(ii)(iii)(iv);Y 2002;2002;0;https://whc.unesco.org/en/list/211;211;https://whc.unesco.org/uploads/sites/site_211.jpg;af;Con sus 65 metros de altura, el minarete de Jam es una construcción esbelta y llena de gracia que data del siglo XII. Se distingue por la compleja decoración con ladrillo de sus paredes, rematada en la cúspide por una franja de cerámica azul con una inscripción. La calidad de su arquitectura y ornamentación es una muestra del apogeo de la tradición artística de la región. La belleza del sitio se ve realzada por su entorno espectacular: un profundo valle de imponentes laderas montañosas, situado en el centro de la provincia de Ghor.;34.3964166667;Shahrak District, Ghur Province;64.5158888889;Asia and the Pacific;0;;Con sus 65 metros de altura, el minarete de Jam es una construcción esbelta y llena de gracia que data del siglo XII. Se distingue por la compleja decoración con ladrillo de sus paredes, rematada en la cúspide por una franja de cerámica azul con una inscripción. La calidad de su arquitectura y ornamentación es una muestra del apogeo de la tradición artística de la región. La belleza del sitio se ve realzada por su entorno espectacular: un profundo valle de imponentes laderas montañosas, situado en el centro de la provincia de Ghor.;Minarete y vestigios arqueológicos de Jam;Afganistán;0;234
Cultural;(iii);;1992;0;https://whc.unesco.org/en/list/570;570;https://whc.unesco.org/uploads/sites/site_570.jpg;al;;39.7511111100;District of Sarandë, County of Vlorë;20.0261111100;Europe and North America;0;1999;Habitado desde tiempos prehistóricos, el sitio de Butrinto fue sucesivamente colonia griega, ciudad romana y sede de un obispado. Tras un período de prosperidad bajo la dominación de Bizancio y una breve ocupación de Venecia, la ciudad fue abandonada a fines de la Edad Media debido a la formación de tierras pantanosas en sus alrededores. Hoy en día, es un sitio arqueológico donde se pueden contemplar ruinas representativas de de cada una de las etapas de su historia.;Butrinto;Albania;0;1563
Cultural;(iii)(iv);;2005;1;https://whc.unesco.org/en/list/569;569;https://whc.unesco.org/uploads/sites/site_569.jpg;al;;40.0694444400;;20.1333333300;Europe and North America;0;2008;Situada en el valle del río Drinos, al sur de Albania, la histórica ciudad de Gjirokastra es uno de los raros ejemplos de ciudad otomana en buen estado de conservación. Construida por latifundistas, Gjirokastra está estructurada en torno a la antigua ciudadela del siglo XIII y su arquitectura se caracteriza su casas torretas denominadas en turco kullë (“torre”). Típica ciudad balcánica, Gjirokastra posee notables ejemplos de este tipo de casas cuya construcción se remonta al siglo XVII, si bien algunas de las más sofisticadas datan de principios del siglo XIX. Una kullë típica consta de una planta baja elevada sobre el suelo, un primer piso para vivir en invierno y un segundo para la época estival. La decoración interior es muy ornamentada y comprende pinturas con motivos florales, sobre todo en las estancias destinadas a los huéspedes. Gjirokastra cuenta también con un bazar, una mezquita y dos iglesias del siglo XVIII.;Ciudad Museo de Gjirokastra;Albania;0;1590
